"TOA5","9810","CR3000","9810","CR3000.Std.32.03","CPU:CPk_BBSF_EC7m_20190519.CR3","56695","TimeSeriesData"
"TIMESTAMP","RECORD","Ux_CSAT3B","Uy_CSAT3B","Uz_CSAT3B","Ts_CSAT3B","rho_c_LI7500","rho_v_LI7500","P_LI7500","DIAG_LI7500"
"TS","RN","m/s","m/s","m/s","C","mg/m^3","g/m^3","kPa","unitless"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-20 03:00:00.1",1106427865,0.71125,0.36275,-0.3395,-9.411835,599.7951,0.4879614,73.32056,248
"2022-11-20 03:00:00.2",1106427866,0.92975,0.2785,-0.09275001,-9.350281,599.5727,0.4852747,73.32152,248
"2022-11-20 03:00:00.3",1106427867,0.8865001,0.118,0.211,-9.39566,599.7656,0.4879942,73.34657,248
"2022-11-20 03:00:00.4",1106427868,0.77675,0.217,0.50875,-9.374603,599.7036,0.4856881,73.29552,248
"2022-11-20 03:00:00.5",1106427869,0.664,0.052,0.677,-9.381073,599.5766,0.4863237,73.32152,248
"2022-11-20 03:00:00.6",1106427870,0.57125,-0.0715,0.77275,-9.403717,599.7465,0.485559,73.32152,248
"2022-11-20 03:00:00.7",1106427871,0.78,0.45525,0.41425,-9.38269,599.7573,0.4859997,73.32152,248
"2022-11-20 03:00:00.8",1106427872,1.17575,0.6345,-0.1785,-9.316254,599.8724,0.4875479,73.34657,248
"2022-11-20 03:00:00.9",1106427873,0.637,0.7155001,0.19825,-9.410248,599.776,0.4871202,73.34657,248
"2022-11-20 03:00:01",1106427874,0.8322501,0.7032501,0.17425,-9.350281,599.6305,0.4844804,73.32152,248
"2022-11-20 03:00:01.1",1106427875,0.9065,0.7125,0.10475,-9.327576,599.787,0.4875646,73.32152,248
"2022-11-20 03:00:01.2",1106427876,0.5795,0.4995,0.08125,-9.295166,599.7649,0.4854158,73.32152,248
"2022-11-20 03:00:01.3",1106427877,0.48875,0.4685,0.0325,-9.319519,599.5794,0.4860718,73.32152,248
"2022-11-20 03:00:01.4",1106427878,0.45475,0.56325,-0.0715,-9.301636,599.4854,0.4830145,73.32152,248
"2022-11-20 03:00:01.5",1106427879,0.6382501,0.6225,-0.115,-9.283844,599.7296,0.4867271,73.32056,248
"2022-11-20 03:00:01.6",1106427880,0.737,0.55725,-0.20925,-9.296814,599.7268,0.484049,73.32056,248
"2022-11-20 03:00:01.7",1106427881,0.9162501,0.534,-0.444,-9.316254,599.8083,0.4870971,73.32152,248
"2022-11-20 03:00:01.8",1106427882,0.9115,0.6265,-0.47175,-9.295166,599.6642,0.4820536,73.32056,248
"2022-11-20 03:00:01.9",1106427883,0.8650001,0.5495,-0.38875,-9.251404,599.7457,0.4842292,73.32152,248
"2022-11-20 03:00:02",1106427884,0.78175,0.4625,-0.434,-9.308136,599.7737,0.4856425,73.32152,248
"2022-11-20 03:00:02.1",1106427885,1.3245,0.7305,-0.44675,-9.44101,599.8101,0.487581,73.32152,248
"2022-11-20 03:00:02.2",1106427886,1.24375,0.98125,-0.35425,-9.444275,599.8446,0.4842902,73.32152,248
"2022-11-20 03:00:02.3",1106427887,1.154,0.5525,0.0355,-9.633789,599.913,0.4857725,73.32152,248
"2022-11-20 03:00:02.4",1106427888,1.2695,0.932,-0.0285,-9.727692,600.4728,0.492158,73.34657,248
"2022-11-20 03:00:02.5",1106427889,1.14875,0.5190001,-0.199,-9.646729,600.8571,0.4916202,73.29552,248
"2022-11-20 03:00:02.6",1106427890,1.55725,0.41,-0.628,-9.80542,600.6887,0.4934121,73.34657,248
"2022-11-20 03:00:02.7",1106427891,1.5315,0.62725,-0.25075,-9.928436,600.8439,0.4941735,73.34657,248
"2022-11-20 03:00:02.8",1106427892,1.708,0.71525,-0.3415,-9.81189,601.2191,0.4949622,73.32056,248
"2022-11-20 03:00:02.9",1106427893,1.44775,0.7090001,-0.27625,-9.884766,601.1557,0.4950934,73.32152,248
"2022-11-20 03:00:03",1106427894,1.288,0.8375,-0.373,-9.735809,601.2894,0.4968756,73.32056,248
"2022-11-20 03:00:03.1",1106427895,1.3235,0.62775,-0.186,-9.884766,601.3616,0.4952005,73.32152,248
"2022-11-20 03:00:03.2",1106427896,1.28225,0.7185,-0.2065,-9.774658,601.2972,0.4960641,73.32056,248
"2022-11-20 03:00:03.3",1106427897,1.24225,0.62,-0.22125,-9.71637,601.0159,0.4936763,73.32152,248
"2022-11-20 03:00:03.4",1106427898,1.26075,0.8165001,-0.21175,-9.866943,601.1302,0.4963976,73.32152,248
"2022-11-20 03:00:03.5",1106427899,1.1945,0.9087501,-0.364,-9.865295,600.9495,0.4926365,73.29456,248
"2022-11-20 03:00:03.6",1106427900,0.91875,0.5615,-0.5247501,-9.66452,600.8453,0.4946282,73.32152,248
"2022-11-20 03:00:03.7",1106427901,1.012,0.5930001,-0.1535,-9.633789,600.7682,0.4929537,73.32152,248
"2022-11-20 03:00:03.8",1106427902,0.9575,0.557,0.30075,-9.695313,600.8397,0.4941442,73.32152,248
"2022-11-20 03:00:03.9",1106427903,1.16175,0.41,0.1825,-9.737427,601.0359,0.4931102,73.32152,248
"2022-11-20 03:00:04",1106427904,0.8985,0.608,0.09725001,-9.821625,600.8128,0.4936642,73.32152,248
"2022-11-20 03:00:04.1",1106427905,1.0255,0.64775,0.08425,-9.800568,601.2224,0.4961639,73.32152,248
"2022-11-20 03:00:04.2",1106427906,1.127,0.57025,0.0645,-9.724487,601.3512,0.4972985,73.29552,248
"2022-11-20 03:00:04.3",1106427907,1.24275,0.65575,0.13325,-9.97699,601.213,0.4954868,73.32152,248
"2022-11-20 03:00:04.4",1106427908,1.04725,0.303,0.0115,-10.07251,601.2837,0.4959253,73.32152,248
"2022-11-20 03:00:04.5",1106427909,1.19,0.249,0.11275,-10.01099,601.2604,0.4964029,73.32152,248
"2022-11-20 03:00:04.6",1106427910,0.9497501,0.40125,0.01925,-9.810272,601.2673,0.4960044,73.32152,248
"2022-11-20 03:00:04.7",1106427911,1.335,0.3665,0.11,-9.734161,601.1061,0.4943329,73.32152,248
"2022-11-20 03:00:04.8",1106427912,1.21675,0.30725,0.0335,-9.667786,600.6824,0.4936269,73.34846,248
"2022-11-20 03:00:04.9",1106427913,1.23575,-0.08675,0.1655,-9.768158,600.6764,0.4931587,73.29456,248
"2022-11-20 03:00:05",1106427914,1.366,-0.34625,0.45725,-9.931702,600.5354,0.4903066,73.3475,248
"2022-11-20 03:00:05.1",1106427915,1.44625,-0.50275,0.30625,-9.633789,601.1017,0.4959295,73.29552,248
"2022-11-20 03:00:05.2",1106427916,1.723,-0.36375,0.22675,-9.743896,601.2034,0.4973089,73.32152,248
"2022-11-20 03:00:05.3",1106427917,1.602,-0.35275,-0.0635,-9.789215,601.7496,0.5005809,73.32152,248
"2022-11-20 03:00:05.4",1106427918,1.36925,-0.57075,0.191,-10.11295,601.6025,0.4999948,73.32152,248
"2022-11-20 03:00:05.5",1106427919,1.15375,-0.498,0.14375,-10.13721,601.8445,0.5025278,73.3196,248
"2022-11-20 03:00:05.6",1106427920,1.16125,-0.27475,-0.15875,-9.659698,601.4069,0.5011111,73.32056,248
"2022-11-20 03:00:05.7",1106427921,1.2335,-0.1405,-0.20375,-9.687225,601.1471,0.4974259,73.32152,248
"2022-11-20 03:00:05.8",1106427922,1.4035,-0.254,-0.27575,-10.11618,600.9219,0.4942543,73.32152,248
"2022-11-20 03:00:05.9",1106427923,1.44775,-0.41175,-0.21125,-9.965668,601.3268,0.5000966,73.32152,248
"2022-11-20 03:00:06",1106427924,1.33575,-0.57525,-0.37375,-9.994812,601.3383,0.4947852,73.32152,248
"2022-11-20 03:00:06.1",1106427925,1.1955,-0.5565,-0.2545,-9.928436,601.4116,0.4975568,73.32152,248
"2022-11-20 03:00:06.2",1106427926,1.23375,-0.60025,-0.17875,-10.06442,601.5439,0.4997099,73.32152,248
"2022-11-20 03:00:06.3",1106427927,1.3235,-0.50575,-0.1965,-10.08865,601.5958,0.5000197,73.32056,248
"2022-11-20 03:00:06.4",1106427928,1.37375,-0.49475,-0.16175,-10.0094,601.601,0.4981549,73.32248,248
"2022-11-20 03:00:06.5",1106427929,1.39475,-0.62075,-0.1795,-10.17926,601.5642,0.5006418,73.32248,248
"2022-11-20 03:00:06.6",1106427930,1.32575,-0.583,-0.20525,-10.12589,601.5068,0.4983063,73.32248,248
"2022-11-20 03:00:06.7",1106427931,1.2325,-0.2865,-0.41075,-10.11456,601.5238,0.4994078,73.32248,248
"2022-11-20 03:00:06.8",1106427932,1.25625,-0.37075,-0.401,-10.17926,601.8402,0.5022319,73.29552,248
"2022-11-20 03:00:06.9",1106427933,1.31775,-0.32625,-0.42125,-10.21487,601.879,0.5017897,73.32152,248
"2022-11-20 03:00:07",1106427934,1.2055,-0.27725,-0.5685,-10.24884,602.0616,0.503532,73.32056,248
"2022-11-20 03:00:07.1",1106427935,1.445,-0.31275,-0.55375,-10.2052,601.9617,0.5053747,73.32152,248
"2022-11-20 03:00:07.2",1106427936,1.49875,-0.192,-0.6275001,-10.08057,602.1608,0.5047776,73.32152,248
"2022-11-20 03:00:07.3",1106427937,1.4565,-0.3315,-0.79675,-10.17767,601.9731,0.5069541,73.34657,248
"2022-11-20 03:00:07.4",1106427938,1.1525,-0.274,-1.05725,-10.21323,602.0201,0.5039707,73.34657,248
"2022-11-20 03:00:07.5",1106427939,0.64325,-0.182,-1.3895,-9.259521,601.0828,0.4970568,73.32152,248
"2022-11-20 03:00:07.6",1106427940,1.6205,0.1775,0.003,-9.07959,599.2331,0.4807881,73.32152,248
"2022-11-20 03:00:07.7",1106427941,1.885,-0.2705,-1.16625,-9.108795,599.1749,0.4802349,73.32152,248
"2022-11-20 03:00:07.8",1106427942,1.94725,0.72475,-1.143,-9.030945,599.4909,0.4836181,73.26953,248
"2022-11-20 03:00:07.9",1106427943,1.861,1.0625,-1.36275,-9.037445,599.2125,0.4801157,73.29456,248
"2022-11-20 03:00:08",1106427944,1.778,0.8200001,-1.195,-9.110352,599.1467,0.4805802,73.32152,248
"2022-11-20 03:00:08.1",1106427945,1.77575,0.4185,-0.26775,-9.087708,599.0068,0.4820108,73.32152,248
"2022-11-20 03:00:08.2",1106427946,1.86375,0.42625,-0.98625,-9.139557,599.2111,0.4815466,73.32152,248
"2022-11-20 03:00:08.3",1106427947,1.70525,0.4525,-1.484,-9.063354,599.1952,0.4812962,73.32152,248
