"TOA5","9810","CR3000","9810","CR3000.Std.32.03","CPU:CPk_BBSF_EC7m_20190519.CR3","56695","TimeSeriesData"
"TIMESTAMP","RECORD","Ux_CSAT3B","Uy_CSAT3B","Uz_CSAT3B","Ts_CSAT3B","rho_c_LI7500","rho_v_LI7500","P_LI7500","DIAG_LI7500"
"TS","RN","m/s","m/s","m/s","C","mg/m^3","g/m^3","kPa","unitless"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-20 00:00:00.1",1106319865,-0.655,3.445,-1.32625,-8.589722,597.3658,0.5294827,73.26855,248
"2022-11-20 00:00:00.2",1106319866,-0.43725,2.787,-0.6325001,-8.523193,597.4765,0.5268222,73.21754,248
"2022-11-20 00:00:00.3",1106319867,-0.8455001,3.24775,-0.53225,-8.508636,597.5929,0.5297874,73.24353,248
"2022-11-20 00:00:00.4",1106319868,-1.4135,3.55825,-0.36525,-8.531281,597.3149,0.5306112,73.24353,248
"2022-11-20 00:00:00.5",1106319869,-1.40825,4.26525,-0.35775,-8.404694,597.3361,0.5271903,73.26757,248
"2022-11-20 00:00:00.6",1106319870,-1.458,4.048,-0.346,-8.448547,597.3263,0.5251223,73.26757,248
"2022-11-20 00:00:00.7",1106319871,-2.02575,4.75025,-0.325,-8.455017,597.2846,0.5259902,73.26855,248
"2022-11-20 00:00:00.8",1106319872,-2.04175,4.72325,-0.73,-8.4729,597.4766,0.5265844,73.26855,248
"2022-11-20 00:00:00.9",1106319873,-1.41125,5.114,-1.8315,-8.602722,597.6235,0.5318551,73.26855,248
"2022-11-20 00:00:01",1106319874,-1.301,4.34525,-1.94025,-8.511841,597.14,0.5260707,73.26855,248
"2022-11-20 00:00:01.1",1106319875,-1.6685,3.0975,-2.977,-8.430695,596.7767,0.5173094,73.26855,248
"2022-11-20 00:00:01.2",1106319876,0.48875,5.56975,-3.52775,-8.141663,596.8895,0.5184166,73.26953,248
"2022-11-20 00:00:01.3",1106319877,0.13025,5.9355,-3.1735,-8.237457,596.8059,0.5193974,73.26855,248
"2022-11-20 00:00:01.4",1106319878,0.53575,5.0565,-4.1565,-8.192017,596.8789,0.5198525,73.26855,248
"2022-11-20 00:00:01.5",1106319879,-0.13975,6.433,-1.93375,-8.355988,597.0286,0.5226172,73.26855,248
"2022-11-20 00:00:01.6",1106319880,0.262,6.197001,-1.66975,-8.299164,597.0499,0.5250803,73.26855,248
"2022-11-20 00:00:01.7",1106319881,0.518,4.64725,-2.20525,-8.336517,596.8679,0.5201791,73.26855,248
"2022-11-20 00:00:01.8",1106319882,0.1335,5.687,-3.20675,-8.268341,596.7308,0.5174642,73.26855,248
"2022-11-20 00:00:01.9",1106319883,-0.0535,4.44425,-4.9325,-8.294312,596.7751,0.5175973,73.26953,248
"2022-11-20 00:00:02",1106319884,-0.06525,3.5755,-4.15625,-8.22934,597.083,0.5203969,73.26855,248
"2022-11-20 00:00:02.1",1106319885,2.10075,4.76375,-2.94425,-8.284576,596.8766,0.5216991,73.26855,248
"2022-11-20 00:00:02.2",1106319886,1.96125,5.5905,-4.2735,-8.214783,596.862,0.5198075,73.26855,248
"2022-11-20 00:00:02.3",1106319887,1.45,6.243001,-3.81375,-8.075043,596.7798,0.5198694,73.24353,248
"2022-11-20 00:00:02.4",1106319888,2.3455,4.70575,-2.458,-8.61084,596.8011,0.5201234,73.24353,248
"2022-11-20 00:00:02.5",1106319889,2.208,2.5385,-3.695,-8.305695,596.9052,0.5232904,73.24353,248
"2022-11-20 00:00:02.6",1106319890,0.5155,0.6305,-4.13525,-8.255341,597.0191,0.5218618,73.24353,248
"2022-11-20 00:00:02.7",1106319891,1.3865,0.48,-4.857,-8.133545,596.937,0.5234789,73.24353,248
"2022-11-20 00:00:02.8",1106319892,1.31825,1.59525,-3.44425,-8.409607,596.929,0.5212675,73.24353,248
"2022-11-20 00:00:02.9",1106319893,1.30825,0.60275,-2.30325,-8.325195,596.9801,0.5192918,73.24255,248
"2022-11-20 00:00:03",1106319894,0.657,1.83375,-2.59675,-8.344635,596.9128,0.5191913,73.24452,248
"2022-11-20 00:00:03.1",1106319895,-1.1385,1.98575,-2.5345,-8.224487,596.8452,0.5199036,73.24452,248
"2022-11-20 00:00:03.2",1106319896,-1.5265,2.161,-1.211,-8.208221,597.0596,0.5212052,73.24452,248
"2022-11-20 00:00:03.3",1106319897,-0.72175,3.574,-0.363,-8.326813,596.7405,0.5208241,73.24452,248
"2022-11-20 00:00:03.4",1106319898,0.5132501,5.54475,-0.3305,-8.247223,596.9514,0.5216425,73.24452,248
"2022-11-20 00:00:03.5",1106319899,0.94625,5.75275,-0.93275,-8.278046,596.9897,0.5224885,73.24452,248
"2022-11-20 00:00:03.6",1106319900,-0.6215,6.73625,-0.23375,-8.308929,596.8491,0.5199383,73.24452,248
"2022-11-20 00:00:03.7",1106319901,-0.51975,7.142,0.23,-8.317047,596.8775,0.5234689,73.24452,248
"2022-11-20 00:00:03.8",1106319902,-1.155,6.85375,0.26825,-8.157928,597.1783,0.5208902,73.24452,248
"2022-11-20 00:00:03.9",1106319903,-1.008,5.903,0.46625,-8.312195,596.9057,0.5226629,73.24452,248
"2022-11-20 00:00:04",1106319904,-1.14975,7.02625,1.42025,-8.343018,596.8831,0.5205305,73.24452,248
"2022-11-20 00:00:04.1",1106319905,-2.037,7.43675,1.29875,-8.377075,596.8714,0.5189375,73.24255,248
"2022-11-20 00:00:04.2",1106319906,-2.377,5.54175,1.98825,-8.417725,596.9979,0.5207397,73.24255,248
"2022-11-20 00:00:04.3",1106319907,0.18075,6.89275,1.2145,-8.266693,597.1289,0.5250093,73.27051,248
"2022-11-20 00:00:04.4",1106319908,-1.02025,6.11475,1.1695,-8.433899,597.1364,0.5239059,73.24353,248
"2022-11-20 00:00:04.5",1106319909,-2.1395,5.44175,1.22375,-8.422577,597.1982,0.5268034,73.26855,248
"2022-11-20 00:00:04.6",1106319910,-2.00625,5.01375,1.39675,-8.516693,597.2101,0.5242762,73.26855,248
"2022-11-20 00:00:04.7",1106319911,-1.34075,6.6975,1.664,-8.373871,597.3326,0.528064,73.26855,248
"2022-11-20 00:00:04.8",1106319912,-0.50475,5.33325,0.05225,-8.427429,597.3348,0.5286397,73.26855,248
"2022-11-20 00:00:04.9",1106319913,-1.37875,4.763,1.0095,-8.420959,597.191,0.5281537,73.24353,248
"2022-11-20 00:00:05",1106319914,-0.45275,4.54925,-0.18225,-8.63678,597.6277,0.5351074,73.24353,248
"2022-11-20 00:00:05.1",1106319915,-0.0515,4.831,-0.60725,-8.420959,597.5759,0.5321599,73.29359,248
"2022-11-20 00:00:05.2",1106319916,0.91975,4.31125,0.7320001,-8.432281,597.0073,0.5250912,73.26855,248
"2022-11-20 00:00:05.3",1106319917,1.03775,3.87175,0.9450001,-8.523193,597.1315,0.5265892,73.26855,248
"2022-11-20 00:00:05.4",1106319918,-0.587,1.659,2.6655,-8.490753,597.1422,0.5283384,73.26855,248
"2022-11-20 00:00:05.5",1106319919,-0.1085,1.49925,1.35825,-8.362488,597.183,0.5245315,73.26855,248
"2022-11-20 00:00:05.6",1106319920,0.77775,2.24475,-0.19575,-8.438843,597.231,0.5251408,73.26855,248
"2022-11-20 00:00:05.7",1106319921,0.06075,1.8605,0.2115,-8.378754,597.2645,0.5268996,73.26953,248
"2022-11-20 00:00:05.8",1106319922,-0.029,1.048,-0.43975,-8.390076,597.3079,0.5270303,73.24353,248
"2022-11-20 00:00:05.9",1106319923,-0.07625,0.50825,-0.3955,-8.425781,597.2872,0.525928,73.24353,248
"2022-11-20 00:00:06",1106319924,-0.0595,-0.50875,-0.01625,-8.467987,597.304,0.527561,73.24353,248
"2022-11-20 00:00:06.1",1106319925,0.8055,-1.55975,0.385,-8.446899,597.2895,0.5275477,73.24353,248
"2022-11-20 00:00:06.2",1106319926,1.18425,-1.7975,0.43075,-8.411194,597.4854,0.5266234,73.24353,248
"2022-11-20 00:00:06.3",1106319927,2.13025,-1.50375,0.34325,-8.467987,597.3016,0.5269874,73.24353,248
"2022-11-20 00:00:06.4",1106319928,2.8235,-1.60675,0.3255,-8.479401,597.3229,0.5263037,73.26659,248
"2022-11-20 00:00:06.5",1106319929,2.11375,-0.895,1.044,-8.411194,597.361,0.5243289,73.26659,248
"2022-11-20 00:00:06.6",1106319930,1.4995,-1.1745,0.5515,-8.492371,597.2048,0.5261691,73.26659,248
"2022-11-20 00:00:06.7",1106319931,1.4555,-0.8695,0.845,-8.450165,597.5516,0.5296528,73.26659,248
"2022-11-20 00:00:06.8",1106319932,2.14475,-0.4485,0.51475,-8.669281,597.6906,0.5315927,73.26659,248
"2022-11-20 00:00:06.9",1106319933,2.22125,-0.43,0.604,-8.625458,597.7265,0.5336697,73.26659,248
"2022-11-20 00:00:07",1106319934,1.77575,-0.7785,0.46325,-8.784424,597.8334,0.5371761,73.24353,248
"2022-11-20 00:00:07.1",1106319935,1.507,-0.49275,0.6545,-8.635162,597.9652,0.5371094,73.24353,248
"2022-11-20 00:00:07.2",1106319936,1.3925,-1.508,0.44525,-8.667633,597.9772,0.5378788,73.24353,248
"2022-11-20 00:00:07.3",1106319937,1.5285,-0.7075,0.7780001,-8.666016,597.8274,0.5349022,73.24353,248
"2022-11-20 00:00:07.4",1106319938,1.4685,-0.64775,0.53475,-8.547546,597.501,0.5288773,73.24353,248
"2022-11-20 00:00:07.5",1106319939,1.5345,-0.294,0.33275,-8.635162,597.5952,0.5288293,73.24353,248
"2022-11-20 00:00:07.6",1106319940,1.53325,-0.033,0.2675,-8.648163,597.505,0.5292718,73.24353,248
"2022-11-20 00:00:07.7",1106319941,1.86775,0.3835,0.27825,-8.721161,597.5875,0.5302418,73.24353,248
"2022-11-20 00:00:07.8",1106319942,1.5025,0.135,0.3775,-8.537781,597.3179,0.5268372,73.24353,248
"2022-11-20 00:00:07.9",1106319943,1.9375,-0.632,0.7862501,-8.599487,597.4587,0.5275105,73.29456,248
"2022-11-20 00:00:08",1106319944,1.77175,-0.58025,0.5185,-8.60434,597.5829,0.5297586,73.26855,248
"2022-11-20 00:00:08.1",1106319945,2.26325,-0.80625,-0.4495,-8.678955,597.6657,0.5325533,73.26953,248
"2022-11-20 00:00:08.2",1106319946,2.74725,-1.2195,-0.55725,-8.557312,597.946,0.5345607,73.24353,248
"2022-11-20 00:00:08.3",1106319947,2.742,-0.1025,-0.5527501,-8.700073,597.9263,0.5348694,73.24353,248
