"TOA5","9810","CR3000","9810","CR3000.Std.32.03","CPU:CPk_BBSF_EC7m_20190519.CR3","56695","TimeSeriesData"
"TIMESTAMP","RECORD","Ux_CSAT3B","Uy_CSAT3B","Uz_CSAT3B","Ts_CSAT3B","rho_c_LI7500","rho_v_LI7500","P_LI7500","DIAG_LI7500"
"TS","RN","m/s","m/s","m/s","C","mg/m^3","g/m^3","kPa","unitless"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-20 03:30:00.1",1106445865,0.5445001,2.02975,0.07625,-8.693573,597.8889,0.4495765,73.3196,248
"2022-11-20 03:30:00.2",1106445866,0.56975,2.076,0.055,-8.906097,597.936,0.4499387,73.29552,248
"2022-11-20 03:30:00.3",1106445867,0.2755,2.341,0.184,-8.912598,597.8708,0.4509348,73.29552,248
"2022-11-20 03:30:00.4",1106445868,0.34475,2.3615,0.22975,-8.896362,598.1138,0.4507501,73.32056,248
"2022-11-20 03:30:00.5",1106445869,0.063,2.16825,-0.12925,-8.91095,598.2049,0.4506988,73.3196,248
"2022-11-20 03:30:00.6",1106445870,0.40925,2.0925,-0.119,-8.935303,598.1545,0.4498641,73.29552,248
"2022-11-20 03:30:00.7",1106445871,0.24275,2.16625,-0.418,-8.862305,598.0926,0.452004,73.29552,248
"2022-11-20 03:30:00.8",1106445872,0.7500001,2.2035,-0.46425,-8.841217,598.3186,0.4512323,73.29552,248
"2022-11-20 03:30:00.9",1106445873,0.5225,2.17625,-0.53025,-8.849335,598.1592,0.4522539,73.29552,248
"2022-11-20 03:30:01",1106445874,0.43625,2.39475,-0.31525,-8.803864,598.2161,0.4494376,73.29552,248
"2022-11-20 03:30:01.1",1106445875,0.24125,2.39025,-0.43925,-8.786072,598.1768,0.453385,73.29552,248
"2022-11-20 03:30:01.2",1106445876,0.168,2.0165,-1.1525,-8.857452,598.0378,0.4497434,73.32056,248
"2022-11-20 03:30:01.3",1106445877,0.8502501,1.92675,-1.21275,-8.787689,598.1541,0.4517754,73.32056,248
"2022-11-20 03:30:01.4",1106445878,0.9675,1.94725,-0.84675,-8.732544,598.1052,0.4485444,73.32056,248
"2022-11-20 03:30:01.5",1106445879,1.238,1.211,-0.86075,-8.886597,597.9683,0.4506188,73.32152,248
"2022-11-20 03:30:01.6",1106445880,0.705,1.488,-0.89775,-8.779572,597.9705,0.4491957,73.32056,248
"2022-11-20 03:30:01.7",1106445881,0.77775,1.3905,-1.118,-8.925568,598.0109,0.4511601,73.32056,248
"2022-11-20 03:30:01.8",1106445882,1.33,1.70075,-1.37225,-9.42804,598.1104,0.4502781,73.32056,248
"2022-11-20 03:30:01.9",1106445883,1.78975,2.0485,-1.154,-9.405334,598.9045,0.4624382,73.32056,248
"2022-11-20 03:30:02",1106445884,2.016,1.8435,-1.17125,-9.314606,599.1835,0.4678391,73.32056,248
"2022-11-20 03:30:02.1",1106445885,2.3215,1.662,-0.77975,-9.116882,599.4441,0.4708878,73.32056,248
"2022-11-20 03:30:02.2",1106445886,2.1915,1.64725,-0.6382501,-9.206024,598.9135,0.464424,73.32152,248
"2022-11-20 03:30:02.3",1106445887,2.11175,1.96275,-0.481,-9.019562,598.9972,0.4620077,73.29552,248
"2022-11-20 03:30:02.4",1106445888,2.12025,1.903,-0.16725,-8.957977,599.0943,0.4645343,73.29552,248
"2022-11-20 03:30:02.5",1106445889,2.448,2.07725,0.481,-8.983948,598.7951,0.4607823,73.32152,248
"2022-11-20 03:30:02.6",1106445890,2.39475,1.71725,0.24475,-8.863922,598.5744,0.4580111,73.32056,248
"2022-11-20 03:30:02.7",1106445891,2.199,1.787,-0.3325,-9.13797,598.4983,0.4555522,73.32056,248
"2022-11-20 03:30:02.8",1106445892,1.81425,1.77825,0.3565,-9.063354,598.1365,0.4566578,73.32056,248
"2022-11-20 03:30:02.9",1106445893,2.18475,1.35225,-0.7345001,-8.77475,597.1832,0.443866,73.32152,248
"2022-11-20 03:30:03",1106445894,2.024,1.383,-0.5555,-8.920685,597.9847,0.4546819,73.32056,248
"2022-11-20 03:30:03.1",1106445895,2.32,1.23525,-0.466,-8.922302,597.5039,0.4488304,73.29552,248
"2022-11-20 03:30:03.2",1106445896,2.4805,1.13675,-0.39575,-9.325989,598.3168,0.455195,73.29552,248
"2022-11-20 03:30:03.3",1106445897,2.75425,1.194,-0.34975,-9.180115,598.9988,0.4585227,73.29552,248
"2022-11-20 03:30:03.4",1106445898,2.632,0.90925,-0.66075,-8.557312,597.4484,0.4414614,73.32151,248
"2022-11-20 03:30:03.5",1106445899,2.89225,1.292,-0.4215,-8.239105,596.7621,0.4362872,73.32151,248
"2022-11-20 03:30:03.6",1106445900,3.579,1.173,-0.784,-8.114044,596.3928,0.43246,73.32151,248
"2022-11-20 03:30:03.7",1106445901,3.30075,1.0045,-0.4455,-8.143311,596.4337,0.4328079,73.32151,248
"2022-11-20 03:30:03.8",1106445902,3.099,1.012,-0.6025,-8.24884,596.3489,0.4333133,73.32152,248
"2022-11-20 03:30:03.9",1106445903,2.76875,0.331,-0.55375,-8.375519,596.4048,0.4330117,73.32248,248
"2022-11-20 03:30:04",1106445904,2.96975,-0.34025,-0.649,-8.565369,596.381,0.4314584,73.29552,248
"2022-11-20 03:30:04.1",1106445905,2.75125,0.503,-0.586,-8.365753,596.637,0.4321187,73.32056,248
"2022-11-20 03:30:04.2",1106445906,2.06075,0.5845,-1.49925,-8.227753,597.376,0.4414417,73.32151,248
"2022-11-20 03:30:04.3",1106445907,2.90525,1.6795,-0.9425001,-8.140015,596.6072,0.4358109,73.34657,248
"2022-11-20 03:30:04.4",1106445908,3.14275,1.97375,-1.611,-8.101074,596.2805,0.4321485,73.32056,248
"2022-11-20 03:30:04.5",1106445909,2.85525,1.99475,-1.19675,-8.117279,596.2656,0.4303822,73.29552,248
"2022-11-20 03:30:04.6",1106445910,2.882,2.28675,-1.43525,-8.065338,596.5131,0.4324242,73.29552,248
"2022-11-20 03:30:04.7",1106445911,3.63,2.365,-1.22825,-8.182251,596.3214,0.4304663,73.29552,248
"2022-11-20 03:30:04.8",1106445912,2.868,3.255,-2.403,-8.151428,596.4605,0.4309237,73.32152,248
"2022-11-20 03:30:04.9",1106445913,2.5645,3.464,-1.9095,-8.125397,596.3713,0.431126,73.32152,248
"2022-11-20 03:30:05",1106445914,2.13775,3.773,-1.7015,-8.183899,596.3927,0.4324736,73.32056,248
"2022-11-20 03:30:05.1",1106445915,2.4675,3.42375,-1.75725,-8.105927,596.4011,0.4301509,73.32056,248
"2022-11-20 03:30:05.2",1106445916,2.10325,3.47975,-2.15075,-8.224487,596.4641,0.4332371,73.32056,248
"2022-11-20 03:30:05.3",1106445917,3.5605,2.90625,-1.7475,-8.232605,596.4719,0.4338532,73.29552,248
"2022-11-20 03:30:05.4",1106445918,4.148,2.42925,-1.38275,-8.226105,596.4494,0.4343489,73.29552,248
"2022-11-20 03:30:05.5",1106445919,3.4925,3.15425,-0.8947501,-8.159515,596.445,0.4316872,73.32152,248
"2022-11-20 03:30:05.6",1106445920,3.18025,2.874,-1.0375,-8.221283,596.5387,0.4328559,73.3196,248
"2022-11-20 03:30:05.7",1106445921,2.91425,2.435,-0.918,-8.148163,596.548,0.4332226,73.3196,248
"2022-11-20 03:30:05.8",1106445922,3.1555,2.5405,-0.8725001,-8.205017,596.3542,0.4331434,73.3196,248
"2022-11-20 03:30:05.9",1106445923,2.91975,3.11275,-0.7820001,-8.182251,596.4811,0.4318881,73.34657,248
"2022-11-20 03:30:06",1106445924,3.0415,3.26275,-0.49625,-8.195251,596.5046,0.4318506,73.32056,248
"2022-11-20 03:30:06.1",1106445925,2.28075,3.0485,-0.71575,-8.148163,596.2842,0.4310815,73.32056,248
"2022-11-20 03:30:06.2",1106445926,2.72525,2.306,-0.36425,-8.141663,596.5109,0.4310495,73.32056,248
"2022-11-20 03:30:06.3",1106445927,2.55,3.53125,-2.04125,-8.154633,596.5657,0.4328301,73.32056,248
"2022-11-20 03:30:06.4",1106445928,2.43825,3.10025,-1.418,-8.185547,596.4979,0.4323321,73.29552,248
"2022-11-20 03:30:06.5",1106445929,2.5095,2.80075,-1.5485,-8.211487,596.5639,0.4327657,73.29552,248
"2022-11-20 03:30:06.6",1106445930,2.617,2.51425,-1.35275,-8.209869,596.5705,0.4336625,73.29552,248
"2022-11-20 03:30:06.7",1106445931,3.0065,2.7585,-1.044,-8.255341,596.6847,0.4356594,73.32056,248
"2022-11-20 03:30:06.8",1106445932,2.92775,3.20875,-1.0785,-8.274841,596.6569,0.4331689,73.32056,248
"2022-11-20 03:30:06.9",1106445933,3.192,2.66725,-1.051,-8.250458,596.5424,0.4338126,73.32056,248
"2022-11-20 03:30:07",1106445934,3.20775,2.38625,-0.9065,-8.289459,596.4423,0.4333678,73.32056,248
"2022-11-20 03:30:07.1",1106445935,3.4155,2.433,-0.52175,-8.297577,596.491,0.4335369,73.29456,248
"2022-11-20 03:30:07.2",1106445936,3.04575,1.78875,-0.6595,-8.221283,596.6845,0.4327393,73.29552,248
"2022-11-20 03:30:07.3",1106445937,3.01725,2.065,-0.3845,-8.261841,596.6296,0.4370278,73.29552,248
"2022-11-20 03:30:07.4",1106445938,2.50125,2.1565,-0.6685,-8.276459,596.6196,0.4335221,73.29552,248
"2022-11-20 03:30:07.5",1106445939,2.74525,1.97325,-0.89575,-8.3479,596.6962,0.436576,73.29552,248
"2022-11-20 03:30:07.6",1106445940,3.5075,2.1225,-1.32525,-8.390076,596.9294,0.4353931,73.29552,248
"2022-11-20 03:30:07.7",1106445941,3.103,2.22775,-0.8235,-8.304077,597.0369,0.4378133,73.29552,248
"2022-11-20 03:30:07.8",1106445942,3.19625,2.4945,-0.51725,-8.372253,596.9786,0.4387804,73.29552,248
"2022-11-20 03:30:07.9",1106445943,3.25575,2.24825,-0.6012501,-8.31543,596.9818,0.4367926,73.29552,248
"2022-11-20 03:30:08",1106445944,2.9605,2.96325,-1.031,-8.351135,597.0284,0.4371126,73.29552,248
"2022-11-20 03:30:08.1",1106445945,2.45725,2.0885,-0.9540001,-8.401459,597.0281,0.4375296,73.29552,248
"2022-11-20 03:30:08.2",1106445946,2.538,2.43,-0.47025,-8.537781,597.1331,0.4389574,73.29552,248
"2022-11-20 03:30:08.3",1106445947,1.926,2.18825,-1.3325,-8.409607,597.1975,0.4398957,73.29552,248
