"TOA5","9810","CR3000","9810","CR3000.Std.32.03","CPU:CPk_BBSF_EC7m_20190519.CR3","56695","TimeSeriesData"
"TIMESTAMP","RECORD","Ux_CSAT3B","Uy_CSAT3B","Uz_CSAT3B","Ts_CSAT3B","rho_c_LI7500","rho_v_LI7500","P_LI7500","DIAG_LI7500"
"TS","RN","m/s","m/s","m/s","C","mg/m^3","g/m^3","kPa","unitless"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-20 01:00:00.1",1106355865,1.7125,1.91275,0.38275,-8.529724,597.3518,0.4982627,73.24255,248
"2022-11-20 01:00:00.2",1106355866,1.768,1.97125,0.39775,-8.498871,597.3061,0.5005237,73.24255,248
"2022-11-20 01:00:00.3",1106355867,1.8175,1.85275,0.393,-8.513458,597.2113,0.4987653,73.24353,248
"2022-11-20 01:00:00.4",1106355868,1.76975,1.8705,0.5515,-8.456665,597.2347,0.5000292,73.24353,248
"2022-11-20 01:00:00.5",1106355869,1.49425,1.86125,0.6265,-8.469635,597.0916,0.4975304,73.24353,248
"2022-11-20 01:00:00.6",1106355870,1.96275,1.57075,0.093,-8.451813,597.1021,0.4976887,73.24353,248
"2022-11-20 01:00:00.7",1106355871,1.84925,1.72525,0.6725,-8.466431,597.1844,0.4956284,73.26855,248
"2022-11-20 01:00:00.8",1106355872,2.1695,1.37725,0.33875,-8.4729,597.0816,0.4972005,73.26855,248
"2022-11-20 01:00:00.9",1106355873,1.89,1.4385,0.37475,-8.352753,597.1318,0.4965479,73.26855,248
"2022-11-20 01:00:01",1106355874,2.12475,1.2645,-0.22975,-8.458282,596.9878,0.4978044,73.24255,248
"2022-11-20 01:00:01.1",1106355875,1.996,1.17525,0.0195,-8.461517,597.0166,0.4965523,73.24255,248
"2022-11-20 01:00:01.2",1106355876,2.40925,1.50775,-0.419,-8.435547,597.1295,0.4980878,73.24353,248
"2022-11-20 01:00:01.3",1106355877,2.67775,0.9245,-0.51875,-8.489105,597.2197,0.4975923,73.24353,248
"2022-11-20 01:00:01.4",1106355878,2.6575,1.0235,-0.57875,-8.4534,597.3411,0.4994344,73.24353,248
"2022-11-20 01:00:01.5",1106355879,2.78875,0.9895,-0.358,-8.409607,597.2216,0.4961385,73.24353,248
"2022-11-20 01:00:01.6",1106355880,2.3435,1.2365,-0.12175,-8.456665,597.1926,0.4984081,73.24353,248
"2022-11-20 01:00:01.7",1106355881,2.3515,0.9225,-0.14875,-8.367401,597.1633,0.4969157,73.24353,248
"2022-11-20 01:00:01.8",1106355882,2.6125,1.59675,-0.421,-8.510193,597.2728,0.499522,73.24353,248
"2022-11-20 01:00:01.9",1106355883,2.75225,1.76825,-0.265,-8.490753,597.3858,0.4988388,73.24353,248
"2022-11-20 01:00:02",1106355884,2.64,1.78875,-0.25675,-8.492371,597.2349,0.4955548,73.24353,248
"2022-11-20 01:00:02.1",1106355885,2.37025,1.66075,0.007,-8.513458,597.3431,0.4987881,73.21754,248
"2022-11-20 01:00:02.2",1106355886,2.4625,2.48575,-0.1145,-8.545929,597.5787,0.5026015,73.24353,248
"2022-11-20 01:00:02.3",1106355887,2.68375,2.63075,-0.203,-8.554047,597.3721,0.5032824,73.24353,248
"2022-11-20 01:00:02.4",1106355888,2.645,2.662,-0.09550001,-8.586456,597.445,0.5015731,73.24353,248
"2022-11-20 01:00:02.5",1106355889,2.581,2.56775,-0.32175,-8.61084,597.4927,0.5051452,73.24353,248
"2022-11-20 01:00:02.6",1106355890,2.76625,2.49225,-0.26875,-8.5849,597.5206,0.505549,73.24353,248
"2022-11-20 01:00:02.7",1106355891,2.74125,2.69,-0.239,-8.601074,597.5944,0.5071105,73.24353,248
"2022-11-20 01:00:02.8",1106355892,2.6845,2.6465,-0.6615,-8.605988,597.4577,0.5048908,73.24353,248
"2022-11-20 01:00:02.9",1106355893,2.758,2.87725,-0.37225,-8.602722,597.5724,0.5036628,73.24353,248
"2022-11-20 01:00:03",1106355894,2.45375,2.4055,-0.04925,-8.562134,597.3939,0.5046289,73.24353,248
"2022-11-20 01:00:03.1",1106355895,1.74575,2.9355,-0.02475,-8.581635,597.7883,0.5087515,73.24353,248
"2022-11-20 01:00:03.2",1106355896,1.19325,2.7225,-0.144,-8.664368,597.8383,0.5091037,73.24353,248
"2022-11-20 01:00:03.3",1106355897,1.12525,3.21875,-0.07325,-8.763336,597.7433,0.5129977,73.24353,248
"2022-11-20 01:00:03.4",1106355898,1.568,2.65875,0.18475,-8.641693,597.8712,0.5123491,73.24353,248
"2022-11-20 01:00:03.5",1106355899,1.368,2.75925,0.133,-8.66275,597.8013,0.5111734,73.24353,248
"2022-11-20 01:00:03.6",1106355900,0.886,3.39225,-0.517,-8.704926,597.8318,0.5088327,73.24353,248
"2022-11-20 01:00:03.7",1106355901,1.71425,2.5255,0.23375,-8.734131,597.5178,0.5099826,73.24353,248
"2022-11-20 01:00:03.8",1106355902,1.628,3.178,-0.26575,-8.661133,597.7067,0.5082637,73.24353,248
"2022-11-20 01:00:03.9",1106355903,1.83425,2.72125,-0.10875,-8.68222,597.6819,0.5106893,73.24353,248
"2022-11-20 01:00:04",1106355904,2.078,2.23775,-0.36775,-8.677338,597.7003,0.5104351,73.24353,248
"2022-11-20 01:00:04.1",1106355905,1.9355,2.557,-0.20225,-8.628662,597.7949,0.5121619,73.24353,248
"2022-11-20 01:00:04.2",1106355906,2.02275,1.90475,-0.0275,-8.646545,597.7505,0.508774,73.24353,248
"2022-11-20 01:00:04.3",1106355907,1.76,2.1725,0.09100001,-8.644897,597.7599,0.5092289,73.24353,248
"2022-11-20 01:00:04.4",1106355908,1.5235,2.60075,0.079,-8.677338,597.6319,0.5068146,73.24353,248
"2022-11-20 01:00:04.5",1106355909,1.441,2.1875,0.167,-8.638428,597.6589,0.5061554,73.24353,248
"2022-11-20 01:00:04.6",1106355910,0.68625,2.026,0.4795,-8.615692,597.7042,0.5070854,73.24353,248
"2022-11-20 01:00:04.7",1106355911,0.46775,2.05675,0.1705,-8.657867,597.7352,0.5080981,73.24353,248
"2022-11-20 01:00:04.8",1106355912,0.9762501,2.49375,0.2595,-8.66275,597.9158,0.5085666,73.24353,248
"2022-11-20 01:00:04.9",1106355913,1.29525,2.5135,-1.0035,-8.688721,597.9562,0.5084543,73.24353,248
"2022-11-20 01:00:05",1106355914,1.591,2.152,-0.6715,-8.724426,597.8307,0.5093611,73.24353,248
"2022-11-20 01:00:05.1",1106355915,1.13125,2.10375,-0.6760001,-8.677338,597.8795,0.5110462,73.24255,248
"2022-11-20 01:00:05.2",1106355916,0.8495001,2.092,-0.90475,-8.727661,597.9443,0.5096546,73.24353,248
"2022-11-20 01:00:05.3",1106355917,1.26325,1.9065,-0.6562501,-8.764984,597.9883,0.5095191,73.26953,248
"2022-11-20 01:00:05.4",1106355918,1.16475,1.80975,-0.59025,-8.745514,597.7858,0.5082613,73.26855,248
"2022-11-20 01:00:05.5",1106355919,0.7032501,2.10825,-0.538,-8.695221,597.8876,0.5091414,73.26855,248
"2022-11-20 01:00:05.6",1106355920,1.062,1.8555,-0.44875,-8.730927,598.0323,0.5111366,73.26855,248
"2022-11-20 01:00:05.7",1106355921,0.8685001,2.062,0.441,-8.708191,597.8033,0.5116841,73.26855,248
"2022-11-20 01:00:05.8",1106355922,1.878,2.5225,-0.062,-8.782806,597.8626,0.5131351,73.26953,248
"2022-11-20 01:00:05.9",1106355923,1.73275,2.45425,-0.04725,-8.674133,597.9297,0.5138971,73.24353,248
"2022-11-20 01:00:06",1106355924,1.6475,2.57025,-0.05325,-8.724426,597.9692,0.511411,73.24353,248
"2022-11-20 01:00:06.1",1106355925,1.3755,2.19375,-0.375,-8.797394,597.8002,0.5110424,73.24255,248
"2022-11-20 01:00:06.2",1106355926,0.951,2.31525,0.22825,-8.696869,597.6597,0.509728,73.24255,248
"2022-11-20 01:00:06.3",1106355927,0.69175,2.38075,-0.03725,-8.745514,597.8531,0.5106983,73.24255,248
"2022-11-20 01:00:06.4",1106355928,0.9900001,1.89,0.0605,-8.743896,597.64,0.5089656,73.24255,248
"2022-11-20 01:00:06.5",1106355929,1.15875,1.597,-0.442,-8.842834,598.0219,0.5125139,73.24255,248
"2022-11-20 01:00:06.6",1106355930,0.7320001,1.733,-0.05675,-8.760101,597.9545,0.5178767,73.24255,248
"2022-11-20 01:00:06.7",1106355931,0.9205,1.5385,0.16675,-8.727661,597.8814,0.5152894,73.24255,248
"2022-11-20 01:00:06.8",1106355932,0.9025,1.657,0.0535,-8.743896,598.0095,0.5166991,73.24255,248
"2022-11-20 01:00:06.9",1106355933,1.17125,1.86825,0.08725,-8.711456,597.9485,0.5154305,73.24255,248
"2022-11-20 01:00:07",1106355934,1.34075,1.68975,-0.27075,-8.724426,597.9366,0.5177505,73.24255,248
"2022-11-20 01:00:07.1",1106355935,1.13725,1.522,-0.193,-8.745514,598.017,0.5152339,73.24255,248
"2022-11-20 01:00:07.2",1106355936,1.0815,1.545,-0.2125,-8.752014,597.9705,0.516526,73.24255,248
"2022-11-20 01:00:07.3",1106355937,0.68025,1.5325,-0.27625,-8.747101,597.9417,0.5139845,73.24255,248
"2022-11-20 01:00:07.4",1106355938,0.77075,1.3955,0.05025,-8.735748,598.0598,0.5174671,73.24255,248
"2022-11-20 01:00:07.5",1106355939,0.77975,1.66275,0.09225,-8.748749,598.0829,0.5169336,73.24255,248
"2022-11-20 01:00:07.6",1106355940,0.7147501,1.6245,-0.12,-8.753632,598.2986,0.5182093,73.24255,248
"2022-11-20 01:00:07.7",1106355941,0.62,1.5395,-0.21525,-8.755219,598.0985,0.5117545,73.24255,248
"2022-11-20 01:00:07.8",1106355942,0.8865001,1.45425,-0.4855,-8.816864,597.8165,0.5121152,73.24255,248
"2022-11-20 01:00:07.9",1106355943,0.306,1.67025,-0.2865,-8.716309,597.7953,0.5089765,73.24255,248
"2022-11-20 01:00:08",1106355944,0.3365,1.8715,-0.3575,-8.740631,597.8676,0.5111923,73.24352,248
"2022-11-20 01:00:08.1",1106355945,1.1895,1.6395,-0.6915,-8.704926,597.9149,0.5100433,73.24353,248
"2022-11-20 01:00:08.2",1106355946,1.0445,1.85225,-0.7187501,-8.696869,597.6799,0.5022566,73.24353,248
"2022-11-20 01:00:08.3",1106355947,0.714,1.0715,-0.9612501,-8.678955,597.708,0.5052385,73.24353,248
