"TOA5","9810","CR3000","9810","CR3000.Std.32.03","CPU:CPk_BBSF_EC7m_20190519.CR3","56695","TimeSeriesData"
"TIMESTAMP","RECORD","Ux_CSAT3B","Uy_CSAT3B","Uz_CSAT3B","Ts_CSAT3B","rho_c_LI7500","rho_v_LI7500","P_LI7500","DIAG_LI7500"
"TS","RN","m/s","m/s","m/s","C","mg/m^3","g/m^3","kPa","unitless"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-20 02:00:00.1",1106391865,2.72925,-0.9227501,0.07225,-8.640045,597.6027,0.481807,73.26855,248
"2022-11-20 02:00:00.2",1106391866,3.38175,-1.0495,0.0745,-8.615692,597.3642,0.4756855,73.26855,248
"2022-11-20 02:00:00.3",1106391867,3.972,-0.468,-0.179,-8.550812,597.4107,0.4747442,73.26855,248
"2022-11-20 02:00:00.4",1106391868,3.8025,-0.7535,-0.0385,-8.552399,597.3427,0.4748183,73.24255,248
"2022-11-20 02:00:00.5",1106391869,3.481,-0.15575,0.16625,-8.594604,597.2906,0.4741395,73.29456,248
"2022-11-20 02:00:00.6",1106391870,3.5155,-0.396,0.09950001,-8.59787,597.3494,0.4727433,73.24353,248
"2022-11-20 02:00:00.7",1106391871,3.37675,-0.02275,0.24075,-8.502075,597.4075,0.4755873,73.26855,248
"2022-11-20 02:00:00.8",1106391872,3.4785,-0.42925,0.5420001,-8.557312,597.4525,0.4726996,73.26855,248
"2022-11-20 02:00:00.9",1106391873,3.38875,-0.6995,0.526,-8.575134,597.1804,0.4731047,73.26855,248
"2022-11-20 02:00:01",1106391874,3.92475,-0.588,0.17725,-8.63678,597.28,0.476709,73.26855,248
"2022-11-20 02:00:01.1",1106391875,3.7535,0.663,0.63275,-8.526459,597.4204,0.4781672,73.24353,248
"2022-11-20 02:00:01.2",1106391876,3.8175,2.04825,1.141,-8.558868,597.3488,0.4776042,73.29456,248
"2022-11-20 02:00:01.3",1106391877,4.6375,1.957,-0.64525,-8.667633,597.3762,0.4825702,73.26855,248
"2022-11-20 02:00:01.4",1106391878,4.801,2.8295,-0.41175,-8.605988,597.4103,0.4829425,73.26855,248
"2022-11-20 02:00:01.5",1106391879,4.8955,2.202,-1.10325,-8.61084,597.3671,0.4840866,73.26855,248
"2022-11-20 02:00:01.6",1106391880,4.25625,1.83775,-1.3195,-8.672485,597.3477,0.4798669,73.26953,248
"2022-11-20 02:00:01.7",1106391881,3.6035,2.328,-1.5055,-8.625458,597.6313,0.4797414,73.26855,248
"2022-11-20 02:00:01.8",1106391882,3.8955,1.9875,-0.5757501,-8.661133,597.7028,0.482706,73.26855,248
"2022-11-20 02:00:01.9",1106391883,3.48925,2.166,-1.24675,-8.696869,597.6722,0.4829898,73.26855,248
"2022-11-20 02:00:02",1106391884,3.64725,1.836,-0.8322501,-8.721161,597.6139,0.4820878,73.24353,248
"2022-11-20 02:00:02.1",1106391885,3.43075,1.44225,-1.16425,-8.687103,597.7161,0.4847726,73.24353,248
"2022-11-20 02:00:02.2",1106391886,2.9735,1.76625,-0.96,-8.719513,597.8574,0.4845325,73.24353,248
"2022-11-20 02:00:02.3",1106391887,2.89475,1.75875,-0.8092501,-8.661133,597.669,0.4783158,73.24353,248
"2022-11-20 02:00:02.4",1106391888,2.7375,1.804,-0.86075,-8.659515,597.5712,0.4809076,73.24353,248
"2022-11-20 02:00:02.5",1106391889,3.55825,2.1655,-1.2745,-8.752014,597.7677,0.4786604,73.29456,248
"2022-11-20 02:00:02.6",1106391890,3.957,1.796,-1.24275,-8.688721,597.8395,0.48282,73.26855,248
"2022-11-20 02:00:02.7",1106391891,3.6735,1.70275,-1.44775,-8.742249,597.8165,0.4840441,73.26855,248
"2022-11-20 02:00:02.8",1106391892,3.783,1.64025,-1.14325,-8.734131,597.7255,0.4855102,73.26855,248
"2022-11-20 02:00:02.9",1106391893,3.8365,1.4165,-1.195,-8.607574,597.7962,0.484051,73.26855,248
"2022-11-20 02:00:03",1106391894,4.66875,1.00475,0.0045,-8.618958,597.5601,0.4831782,73.27051,248
"2022-11-20 02:00:03.1",1106391895,4.5475,0.7595,-0.242,-8.62381,597.3807,0.4786922,73.24353,248
"2022-11-20 02:00:03.2",1106391896,4.86625,0.79375,0.41825,-8.675751,597.5863,0.4830532,73.24353,248
"2022-11-20 02:00:03.3",1106391897,4.448,0.6935,-0.8335,-8.635162,597.8301,0.4848126,73.24353,248
"2022-11-20 02:00:03.4",1106391898,5.301,0.81025,-0.0555,-8.601074,597.8463,0.4891958,73.26855,248
"2022-11-20 02:00:03.5",1106391899,2.80225,1.39075,-1.05125,-8.698425,597.8853,0.4896249,73.26855,248
"2022-11-20 02:00:03.6",1106391900,3.086,1.97625,-1.65825,-8.787689,597.8849,0.4895299,73.26855,248
"2022-11-20 02:00:03.7",1106391901,3.149,1.8895,-1.53825,-8.734131,597.7645,0.4898324,73.26855,248
"2022-11-20 02:00:03.8",1106391902,3.2565,1.536,-1.8765,-8.810364,597.9133,0.4913281,73.26855,248
"2022-11-20 02:00:03.9",1106391903,3.54975,1.65875,-1.79975,-8.849335,597.8858,0.4944003,73.26855,248
"2022-11-20 02:00:04",1106391904,3.2485,2.0615,-1.21775,-8.867126,598.0163,0.497982,73.29456,248
"2022-11-20 02:00:04.1",1106391905,3.20825,2.85225,-1.6085,-8.761719,598.0027,0.4909414,73.24353,248
"2022-11-20 02:00:04.2",1106391906,3.02925,3.30975,-2.148,-8.837952,598.1023,0.4976048,73.26953,248
"2022-11-20 02:00:04.3",1106391907,3.4805,3.67825,-2.43275,-8.868774,598.3686,0.502891,73.26757,248
"2022-11-20 02:00:04.4",1106391908,3.46075,3.97825,-2.50025,-8.68222,597.9094,0.4947418,73.26953,248
"2022-11-20 02:00:04.5",1106391909,3.2415,3.5965,-2.337,-8.5849,597.9265,0.4994629,73.24353,248
"2022-11-20 02:00:04.6",1106391910,3.49025,4.35075,-2.053,-8.789276,597.8895,0.4920331,73.24353,248
"2022-11-20 02:00:04.7",1106391911,3.125,5.346,-1.75475,-8.813629,597.7227,0.4858297,73.26953,248
"2022-11-20 02:00:04.8",1106391912,3.29275,4.484,-2.185,-8.531281,597.5232,0.4868658,73.26855,248
"2022-11-20 02:00:04.9",1106391913,2.4265,4.93875,-1.49275,-8.490753,597.7722,0.4896786,73.26953,248
"2022-11-20 02:00:05",1106391914,2.84925,4.4205,-2.24675,-8.420959,597.7205,0.4843335,73.26855,248
"2022-11-20 02:00:05.1",1106391915,2.19375,3.81475,-2.04375,-8.399841,597.7084,0.4851798,73.26855,248
"2022-11-20 02:00:05.2",1106391916,2.386,3.954,-1.7115,-8.364136,597.1445,0.4765937,73.26855,248
"2022-11-20 02:00:05.3",1106391917,2.5375,3.62825,-1.5885,-8.386841,596.9946,0.4711781,73.32056,248
"2022-11-20 02:00:05.4",1106391918,3.37175,3.11675,-1.31375,-8.471252,597.082,0.4724861,73.26953,248
"2022-11-20 02:00:05.5",1106391919,2.79525,3.4315,-1.9055,-8.492371,597.0403,0.4762097,73.24353,248
"2022-11-20 02:00:05.6",1106391920,3.312,3.41675,-1.773,-8.461517,597.2516,0.4742926,73.24353,248
"2022-11-20 02:00:05.7",1106391921,3.50325,3.275,-0.98625,-8.586456,597.3549,0.4774463,73.24353,248
"2022-11-20 02:00:05.8",1106391922,3.25875,3.07975,-1.1695,-8.467987,597.2449,0.4772951,73.26953,248
"2022-11-20 02:00:05.9",1106391923,4.0655,2.49025,-0.9995,-8.510193,597.1496,0.4738227,73.26855,248
"2022-11-20 02:00:06",1106391924,3.77375,2.187,-1.0795,-8.425781,597.116,0.4756419,73.26855,248
"2022-11-20 02:00:06.1",1106391925,4.112,2.387,-1.085,-8.518341,597.1765,0.4797985,73.26855,248
"2022-11-20 02:00:06.2",1106391926,4.379,1.8195,-1.18075,-8.545929,597.1745,0.4752105,73.26855,248
"2022-11-20 02:00:06.3",1106391927,3.65125,1.08025,-1.7035,-8.422577,597.2575,0.478633,73.26855,248
"2022-11-20 02:00:06.4",1106391928,5.50725,2.36075,-0.7245001,-8.541046,597.2505,0.4800968,73.29456,248
"2022-11-20 02:00:06.5",1106391929,3.75575,1.717,-0.63075,-8.589722,597.5236,0.4867144,73.24353,248
"2022-11-20 02:00:06.6",1106391930,3.343,0.47375,-1.52325,-8.539429,597.2664,0.4796739,73.26855,248
"2022-11-20 02:00:06.7",1106391931,3.39675,0.43325,-2.1615,-8.620575,597.4612,0.4852783,73.26855,248
"2022-11-20 02:00:06.8",1106391932,2.9025,0.913,-2.349,-8.583252,597.4308,0.4841096,73.26855,248
"2022-11-20 02:00:06.9",1106391933,2.95625,0.468,-2.012,-8.5784,597.4395,0.4847431,73.26855,248
"2022-11-20 02:00:07",1106391934,3.361,0.9087501,-1.91575,-8.542694,597.455,0.4841332,73.26953,248
"2022-11-20 02:00:07.1",1106391935,2.842,0.99375,-1.63625,-8.628662,597.3846,0.4823448,73.26953,248
"2022-11-20 02:00:07.2",1106391936,2.898,1.17625,-1.35375,-8.404694,597.4636,0.4783382,73.26855,248
"2022-11-20 02:00:07.3",1106391937,2.77125,0.76125,-1.604,-8.420959,597.2133,0.4780973,73.26953,248
"2022-11-20 02:00:07.4",1106391938,3.31475,1.502,-1.52675,-8.523193,597.2398,0.4777889,73.26855,248
"2022-11-20 02:00:07.5",1106391939,3.61725,1.42525,-0.89275,-8.545929,597.364,0.4797354,73.26855,248
"2022-11-20 02:00:07.6",1106391940,4.03275,1.7205,-2.0655,-8.544281,597.2881,0.4776725,73.26757,248
"2022-11-20 02:00:07.7",1106391941,4.092,2.75775,-2.15025,-8.627075,597.1259,0.4742092,73.21754,248
"2022-11-20 02:00:07.8",1106391942,3.73925,2.28625,-1.609,-8.497223,597.0846,0.4739717,73.27051,248
"2022-11-20 02:00:07.9",1106391943,3.01675,2.91675,-1.9825,-8.521606,597.2086,0.4723445,73.26855,248
"2022-11-20 02:00:08",1106391944,3.66975,1.77525,-3.07025,-8.592957,597.3234,0.4807683,73.26953,248
"2022-11-20 02:00:08.1",1106391945,2.558,0.7095,-2.83775,-8.557312,597.3734,0.4776674,73.26952,248
"2022-11-20 02:00:08.2",1106391946,2.1205,1.56975,-2.82,-8.614044,597.5197,0.4814816,73.24353,248
"2022-11-20 02:00:08.3",1106391947,2.73725,1.38275,-1.69775,-8.502075,597.3358,0.4806558,73.26855,248
