"TOA5","9810","CR3000","9810","CR3000.Std.32.03","CPU:CPk_BBSF_EC7m_20190519.CR3","56695","TimeSeriesData"
"TIMESTAMP","RECORD","Ux_CSAT3B","Uy_CSAT3B","Uz_CSAT3B","Ts_CSAT3B","rho_c_LI7500","rho_v_LI7500","P_LI7500","DIAG_LI7500"
"TS","RN","m/s","m/s","m/s","C","mg/m^3","g/m^3","kPa","unitless"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-19 23:00:00.1",1106283865,-0.6595,0.4195,0.165,-8.526459,597.977,0.551602,73.26953,248
"2022-11-19 23:00:00.2",1106283866,0.40275,0.5315,0.379,-8.588104,598.1229,0.5494834,73.26953,248
"2022-11-19 23:00:00.3",1106283867,-0.06975,0.2845,0.79425,-8.549194,597.9612,0.5480166,73.26757,248
"2022-11-19 23:00:00.4",1106283868,0.71,0.9547501,0.63675,-8.510193,597.9151,0.5469103,73.26953,248
"2022-11-19 23:00:00.5",1106283869,1.16275,0.622,0.432,-8.534546,598.0038,0.5492481,73.26953,248
"2022-11-19 23:00:00.6",1106283870,1.09425,0.4325,0.5,-8.560516,597.8382,0.5488491,73.26953,248
"2022-11-19 23:00:00.7",1106283871,0.82025,-0.04425,0.642,-8.528076,598.0124,0.547525,73.27051,248
"2022-11-19 23:00:00.8",1106283872,1.08125,0.42775,0.74625,-8.666016,598.0749,0.5494928,73.27051,248
"2022-11-19 23:00:00.9",1106283873,0.9025,0.30625,0.6702501,-8.703339,598.2097,0.5524564,73.27051,248
"2022-11-19 23:00:01",1106283874,0.809,0.29975,0.96325,-8.685455,598.037,0.5502906,73.27051,248
"2022-11-19 23:00:01.1",1106283875,0.5055,0.2165,0.88675,-8.62381,598.1085,0.5506354,73.27051,248
"2022-11-19 23:00:01.2",1106283876,0.6447501,0.344,0.69675,-8.674133,598.1198,0.5507826,73.27051,248
"2022-11-19 23:00:01.3",1106283877,0.54525,0.8552501,0.451,-8.571899,597.9519,0.5507996,73.27051,248
"2022-11-19 23:00:01.4",1106283878,0.314,1.0075,0.6020001,-8.628662,598.0244,0.5510252,73.26953,248
"2022-11-19 23:00:01.5",1106283879,0.5105,0.97325,0.46975,-8.607574,598.0244,0.5536761,73.26953,248
"2022-11-19 23:00:01.6",1106283880,0.74875,0.8430001,0.17025,-8.66275,598.2321,0.5541825,73.26953,248
"2022-11-19 23:00:01.7",1106283881,0.68825,0.761,0.23225,-8.607574,597.9813,0.5514957,73.26855,248
"2022-11-19 23:00:01.8",1106283882,0.76425,0.6810001,0.15025,-8.628662,598.0997,0.5532552,73.26953,248
"2022-11-19 23:00:01.9",1106283883,0.6545,0.6957501,0.2555,-8.609192,598.1121,0.5536536,73.26953,248
"2022-11-19 23:00:02",1106283884,0.5272501,0.70175,0.54625,-8.644897,597.8875,0.5520284,73.26953,248
"2022-11-19 23:00:02.1",1106283885,0.58675,0.84925,0.64,-8.638428,597.9116,0.5506132,73.26953,248
"2022-11-19 23:00:02.2",1106283886,0.36525,0.6625,0.785,-8.687103,597.9473,0.5516001,73.32056,248
"2022-11-19 23:00:02.3",1106283887,0.82275,0.575,0.77425,-8.727661,598.3162,0.5565335,73.26855,248
"2022-11-19 23:00:02.4",1106283888,0.69025,0.37825,0.69425,-8.719513,598.1877,0.5551549,73.26855,248
"2022-11-19 23:00:02.5",1106283889,0.40625,0.5065,0.69775,-8.711456,598.3052,0.5563951,73.26855,248
"2022-11-19 23:00:02.6",1106283890,0.39825,0.751,0.7415,-8.719513,598.1533,0.5549322,73.26953,248
"2022-11-19 23:00:02.7",1106283891,0.52525,0.823,0.4895,-8.721161,598.1248,0.5534605,73.26855,248
"2022-11-19 23:00:02.8",1106283892,0.507,0.65275,0.61325,-8.648163,598.2162,0.5530717,73.26953,248
"2022-11-19 23:00:02.9",1106283893,0.4365,0.626,0.6845,-8.703339,598.0831,0.5536126,73.29456,248
"2022-11-19 23:00:03",1106283894,0.22175,0.675,0.73975,-8.698425,598.3717,0.5549332,73.29456,248
"2022-11-19 23:00:03.1",1106283895,0.44675,0.36775,0.8742501,-8.756836,598.0566,0.5535673,73.29456,248
"2022-11-19 23:00:03.2",1106283896,0.474,0.17225,0.91,-8.789276,598.1503,0.5538769,73.29456,248
"2022-11-19 23:00:03.3",1106283897,0.57125,0.21975,0.9480001,-8.758484,598.1056,0.5553011,73.29456,248
"2022-11-19 23:00:03.4",1106283898,0.5375,0.12825,0.974,-8.740631,598.1028,0.5529362,73.29456,248
"2022-11-19 23:00:03.5",1106283899,0.69925,0.25775,0.88125,-8.677338,598.0153,0.5533803,73.29456,248
"2022-11-19 23:00:03.6",1106283900,0.6205,0.19325,0.744,-8.698425,597.8598,0.5536391,73.26855,248
"2022-11-19 23:00:03.7",1106283901,0.4285,0.119,0.606,-8.716309,597.8721,0.5536529,73.26953,248
"2022-11-19 23:00:03.8",1106283902,0.18125,-0.01975,0.5135,-8.807129,597.6851,0.5487139,73.26953,248
"2022-11-19 23:00:03.9",1106283903,0.18125,0.12375,0.54475,-8.747101,597.691,0.5466293,73.26953,248
"2022-11-19 23:00:04",1106283904,-0.025,0.21425,0.466,-8.698425,597.649,0.548477,73.26953,248
"2022-11-19 23:00:04.1",1106283905,-0.145,0.26575,0.55,-8.635162,597.7985,0.547121,73.26953,248
"2022-11-19 23:00:04.2",1106283906,-0.06375001,0.1475,0.59225,-8.691956,597.8518,0.5482405,73.26953,248
"2022-11-19 23:00:04.3",1106283907,-0.1,0.20325,0.48025,-8.64978,598.2338,0.5474471,73.26953,248
"2022-11-19 23:00:04.4",1106283908,-0.01975,0.1825,0.47375,-8.625458,598.31,0.5520508,73.26953,248
"2022-11-19 23:00:04.5",1106283909,0.05925,0.2465,0.5055,-8.657867,598.1766,0.5485817,73.26953,248
"2022-11-19 23:00:04.6",1106283910,0.0965,0.1875,0.5775,-8.724426,598.0511,0.5518487,73.26953,248
"2022-11-19 23:00:04.7",1106283911,0.12775,0.215,0.60825,-8.807129,597.9526,0.5485598,73.26953,248
"2022-11-19 23:00:04.8",1106283912,0.09550001,0.16575,0.6755,-8.816864,597.7653,0.5503433,73.26953,248
"2022-11-19 23:00:04.9",1106283913,0.20325,0.20225,0.64675,-8.786072,597.8849,0.551634,73.26953,248
"2022-11-19 23:00:05",1106283914,0.297,0.29025,0.6095001,-8.797394,597.9708,0.5529795,73.29456,248
"2022-11-19 23:00:05.1",1106283915,0.14775,0.1055,0.5790001,-8.769806,598.0731,0.5493634,73.26953,248
"2022-11-19 23:00:05.2",1106283916,0.211,0.1035,0.53175,-8.799042,598.2737,0.5532916,73.26953,248
"2022-11-19 23:00:05.3",1106283917,0.43025,0.078,0.5005,-8.726013,598.5385,0.5533451,73.26953,248
"2022-11-19 23:00:05.4",1106283918,0.55825,0.1855,0.5645,-8.739044,598.439,0.5531697,73.24353,248
"2022-11-19 23:00:05.5",1106283919,0.83575,0.16375,0.52325,-8.685455,598.3621,0.5514569,73.26953,248
"2022-11-19 23:00:05.6",1106283920,0.9112501,0.419,0.68075,-8.698425,598.3315,0.5539221,73.26953,248
"2022-11-19 23:00:05.7",1106283921,0.743,0.09975,0.6055,-8.672485,598.2988,0.5537117,73.27051,248
"2022-11-19 23:00:05.8",1106283922,0.3945,0.00575,0.61125,-8.756836,598.4944,0.5538439,73.27051,248
"2022-11-19 23:00:05.9",1106283923,0.0185,0.03675,0.63375,-8.753632,598.1959,0.5517051,73.27051,248
"2022-11-19 23:00:06",1106283924,0.11125,-0.0465,0.39,-8.758484,598.3038,0.5535685,73.26953,248
"2022-11-19 23:00:06.1",1106283925,0.361,0.19875,0.24375,-8.747101,598.2059,0.5521483,73.26953,248
"2022-11-19 23:00:06.2",1106283926,0.36375,0.2755,0.60175,-8.695221,598.0891,0.5507502,73.26953,248
"2022-11-19 23:00:06.3",1106283927,0.26925,0.508,0.59175,-8.641693,597.9421,0.5503994,73.26953,248
"2022-11-19 23:00:06.4",1106283928,-0.115,0.6192501,0.813,-8.64978,598.1095,0.5525528,73.26953,248
"2022-11-19 23:00:06.5",1106283929,-0.18625,0.767,0.86225,-8.690369,598.0878,0.5533287,73.26953,248
"2022-11-19 23:00:06.6",1106283930,-0.1815,0.69725,0.8437501,-8.708191,598.2999,0.5536932,73.26953,248
"2022-11-19 23:00:06.7",1106283931,-0.19075,0.91175,0.8705,-8.708191,598.2872,0.5565479,73.29552,248
"2022-11-19 23:00:06.8",1106283932,0.094,1.05375,0.59425,-8.756836,598.1694,0.5521955,73.29552,248
"2022-11-19 23:00:06.9",1106283933,-0.1155,0.52,0.784,-8.786072,598.1165,0.5561399,73.26953,248
"2022-11-19 23:00:07",1106283934,-0.17375,0.63425,0.64275,-8.713043,597.9252,0.554473,73.26953,248
"2022-11-19 23:00:07.1",1106283935,0.4475,0.3775,0.31575,-8.755219,598.0235,0.5570944,73.26953,248
"2022-11-19 23:00:07.2",1106283936,0.5897501,0.3205,0.114,-8.687103,598.0585,0.555194,73.26953,248
"2022-11-19 23:00:07.3",1106283937,1.24575,0.1775,0.30225,-8.687103,598.4518,0.5602999,73.26953,248
"2022-11-19 23:00:07.4",1106283938,1.17975,0.172,0.44275,-8.695221,598.5662,0.5575271,73.29456,248
"2022-11-19 23:00:07.5",1106283939,0.95175,0.109,0.20425,-8.704926,598.3241,0.5606163,73.29456,248
"2022-11-19 23:00:07.6",1106283940,0.81025,0.28625,0.05475,-8.716309,598.5624,0.5629948,73.32056,248
"2022-11-19 23:00:07.7",1106283941,0.7325,-0.034,-0.0145,-8.729279,598.3342,0.5636839,73.29456,248
"2022-11-19 23:00:07.8",1106283942,0.8800001,-0.0545,0.2385,-8.739044,598.3021,0.562863,73.29456,248
"2022-11-19 23:00:07.9",1106283943,1.17475,-0.094,0.63175,-8.730927,598.3315,0.5634282,73.26855,248
"2022-11-19 23:00:08",1106283944,1.26225,0.1165,0.40175,-8.717957,598.4027,0.5616937,73.26855,248
"2022-11-19 23:00:08.1",1106283945,1.178,-0.003,-0.01975,-8.773102,598.5184,0.5620626,73.26855,248
"2022-11-19 23:00:08.2",1106283946,0.9865,0.03,-0.2585,-8.737396,598.5404,0.5646417,73.26855,248
"2022-11-19 23:00:08.3",1106283947,1.4225,-0.191,0.167,-8.779572,598.606,0.5624084,73.29456,248
"2022-11-19 23:00:08.4",1106283948,1.074,0.4945,0.153,-8.730927,598.4813,0.5593109,73.26953,248
